Date,Qobs,sim1,sim2
2001-10-16,31.4,38.01,39.99
2001-10-17,29.4,37.22,39.23
2001-10-18,28.9,36.56,38.6
2001-10-19,28.4,35.99,38.04
2001-10-20,27.9,35.47,37.53
2001-10-21,27.4,35.0,37.03
2001-10-22,27.4,34.53,36.54
2001-10-23,29.7,34.54,36.8
2001-10-24,33.4,35.58,38.45
2001-10-25,35.55,36.92,40.07
2001-10-26,33.4,37.55,40.48
2001-10-27,31.95,37.55,40.18
2001-10-28,31.0,37.15,39.57
2001-10-29,28.4,37.08,39.66
2001-10-30,28.9,37.8,40.98
2001-10-31,31.4,38.73,42.19
2001-11-01,33.4,39.26,42.53
2001-11-02,31.95,39.69,43.02
2001-11-03,30.5,40.53,44.31
2001-11-04,29.95,41.27,45.06
2001-11-05,28.9,41.56,45.03
2001-11-06,28.9,41.39,44.55
2001-11-07,29.4,40.96,43.91
2001-11-08,29.4,40.57,43.53
2001-11-09,29.4,40.74,44.18
2001-11-10,29.4,42.03,46.47
2001-11-11,28.9,43.12,47.33
2001-11-12,27.9,43.45,46.93
2001-11-13,26.3,43.33,46.54
2001-11-14,29.3,43.77,47.36
2001-11-15,32.7,44.15,47.52
2001-11-16,30.7,44.08,46.95
2001-11-17,28.9,43.77,46.39
2001-11-18,28.4,43.31,45.79
2001-11-19,27.35,42.69,45.04
2001-11-20,28.4,42.17,44.48
2001-11-21,28.4,41.74,44.02
2001-11-22,28.4,41.53,43.86
2001-11-23,28.4,42.27,45.42
2001-11-24,25.75,42.96,46.12
2001-11-25,25.2,43.19,45.83
2001-11-26,25.2,42.87,45.05
2001-11-27,25.2,42.15,44.06
2001-11-28,25.2,41.28,43.04
2001-11-29,25.75,40.39,42.06
2001-11-30,25.75,39.55,41.17
2001-12-01,25.2,38.76,40.32
2001-12-02,25.2,37.96,39.47
2001-12-03,25.2,37.19,38.65
2001-12-04,24.2,36.45,37.87
2001-12-05,21.6,35.74,37.12
2001-12-06,19.75,35.05,36.4
2001-12-07,19.25,34.38,35.67
2001-12-08,18.75,33.72,34.98
2001-12-09,18.25,33.09,34.31
2001-12-10,18.0,32.48,33.68
2001-12-11,18.0,31.89,33.06
2001-12-12,18.0,31.31,32.43
2001-12-13,18.0,30.73,31.82
2001-12-14,18.0,30.17,31.23
2001-12-15,18.0,29.63,30.67
2001-12-16,18.0,29.11,30.12
2001-12-17,18.0,28.59,29.59
2001-12-18,18.0,28.1,29.06
2001-12-19,18.0,27.61,28.54
2001-12-20,18.0,27.12,28.03
2001-12-21,18.0,26.65,27.54
2001-12-22,18.0,26.19,27.05
2001-12-23,18.0,25.74,26.58
2001-12-24,18.0,25.3,26.12
2001-12-25,18.0,24.87,25.67
2001-12-26,18.0,24.45,25.24
2001-12-27,18.0,24.04,24.81
2001-12-28,18.0,23.64,24.39
